Document ID,Status,Source Text,Summary,Detected Language,Detected Language Score,Document Sentiment,Document Sentiment +/-,Date
2159,PROCESSED,"Dow swings 390 points to close higher as investors look past coronavirus fears, focus on upbeat earnings","Dow swings 390 points to close higher as investors look past coronavirus fears, focus on upbeat earnings... ",English,0.16163784,0.004999995,neutral,"Jan. 30, 2020 at 4:27 p.m. ET"
2160,PROCESSED,Here’s what Amazon’s stock option traders are expecting after earnings,Here’s what Amazon’s stock option traders are expecting after earnings... ,English,0.5587186,0,neutral,"Jan. 30, 2020 at 3:13 p.m. ET"
2161,PROCESSED,AT&T stock gets a downgrade as analyst braces for imminent wave of 5G deals,AT&T stock gets a downgrade as analyst braces for imminent wave of 5G deals... ,English,0.12076582,-0.720000029,negative,"Jan. 30, 2020 at 2:24 p.m. ET"
2162,PROCESSED,"Global smartphone shipments dropped 1.1% in Q4, says IDC","Global smartphone shipments dropped 1.1% in Q4, says IDC... ",English,0.1037614,0,neutral,"Jan. 30, 2020 at 12:23 p.m. ET"
2163,PROCESSED,"AT&T Is Facing Trouble on 2 Fronts, Analyst Says. He Just Downgraded the Stock.","AT&T Is Facing Trouble on 2 Fronts, Analyst Says... He Just Downgraded the Stock... ",English,0.17432298,-0.611000061,negative,"Jan. 30, 2020 at 12:06 p.m. ET"
2164,PROCESSED,"Trim Apple stake, sell Boeing stock, love Disney and Virgin Galatic","Trim Apple stake, sell Boeing stock, love Disney and Virgin Galatic... ",English,0.17910056,0.600000024,positive,"Jan. 30, 2020 at 12:05 p.m. ET"
2165,PROCESSED,Amazon earnings preview: Antitrust chatter will pick up ahead of presidential election,Amazon earnings preview: Antitrust chatter will pick up ahead of presidential election... ,English,0.19622476,0,neutral,"Jan. 30, 2020 at 11:45 a.m. ET"
2166,PROCESSED,"Apple's stock falls 1.1% premarket, after rising 2.1% to a record close on Wednesday","Apple's stock falls 1.1% premarket, after rising 2.1% to a record close on Wednesday... ",English,0.118049055,0,neutral,"Jan. 30, 2020 at 9:15 a.m. ET"
2167,PROCESSED,Apple investors are cheering a record quarter — and tax collectors might be too,Apple investors are cheering a record quarter — and tax collectors might be too... ,English,0.11826689,0.515274525,positive,"Jan. 30, 2020 at 9:11 a.m. ET"
2168,PROCESSED,Growth Stocks Are Still Topping Value in 2020. Here’s Why.,Growth Stocks Are Still Topping Value in 2020... Here’s Why... ,English,0.12328652,0.554445028,positive,"Jan. 30, 2020 at 4:17 a.m. ET"
2169,PROCESSED,Alphabet earnings preview: What is the path to remain a trillion-dollar company?,Alphabet earnings preview: What is the path to remain a trillion-dollar company?... ,English,0.12762453,0,neutral,"Jan. 30, 2020 at 7:00 a.m. ET"
2170,PROCESSED,"Apple, Broadcom ordered to pay $1.1 billion to CalTech in patent case: report","Apple, Broadcom ordered to pay $1.1 billion to CalTech in patent case: report... ",English,0.12272007,0,neutral,"Jan. 29, 2020 at 11:55 p.m. ET"
2171,PROCESSED,Warren Buffett Made a Great Bet on Apple. Why Hasn’t Berkshire Hathaway Stock Benefited?,Warren Buffett Made a Great Bet on Apple... Why Hasn’t Berkshire Hathaway Stock Benefited?... ,English,0.118380316,0,neutral,"Jan. 29, 2020 at 11:52 a.m. ET"
2172,PROCESSED,"Facebook stock plummets after earnings beat estimates, but not by enough","Facebook stock plummets after earnings beat estimates, but not by enough... ",English,0.41836706,-0.574999988,negative,"Jan. 29, 2020 at 6:24 p.m. ET"
2173,PROCESSED,The Dow Rose 12 Points Because Strong Earnings Balanced Out Coronavirus Fears,The Dow Rose 12 Points Because Strong Earnings Balanced Out Coronavirus Fears... ,English,0.20298484,0,neutral,"Jan. 29, 2020 at 5:39 p.m. ET"
2174,PROCESSED,"Apple may have had blowout earnings, but these risks to the stock have emerged","Apple may have had blowout earnings, but these risks to the stock have emerged... ",English,0.23127764,-0.900000036,negative,"Jan. 29, 2020 at 4:46 p.m. ET"
2175,PROCESSED,"Stocks end mixed, with earnings reports offset by lingering coronavirus worries","Stocks end mixed, with earnings reports offset by lingering coronavirus worries... ",English,0.30587098,-0.523439825,negative,"Jan. 29, 2020 at 4:40 p.m. ET"
2176,PROCESSED,"Dow ekes out small gain, buoyed by earnings","Dow ekes out small gain, buoyed by earnings... ",English,0.41047993,0,neutral,"Jan. 29, 2020 at 4:07 p.m. ET"
2177,PROCESSED,"Dow's 59-point jump highlighted by gains in shares of Dow Inc., Apple Inc.","Dow's 59-point jump highlighted by gains in shares of Dow Inc., Apple Inc... ",English,0.11599971,0,neutral,"Jan. 29, 2020 at 3:14 p.m. ET"
2178,PROCESSED,"Apple Is on the 5G Sidelines While Huawei, Samsung Dominate Early Sales","Apple Is on the 5G Sidelines While Huawei, Samsung Dominate Early Sales... ",English,0.17126569,0,neutral,"Jan. 29, 2020 at 1:55 p.m. ET"
2179,PROCESSED,Apple Bought Back a Ton of Stock Last Quarter. It’s Still Scooping Up Shares.,Apple Bought Back a Ton of Stock Last Quarter... It’s Still Scooping Up Shares... ,English,0.11416974,0,neutral,"Jan. 29, 2020 at 10:16 a.m. ET"
2180,PROCESSED,"Apple Stock Is Still Flying Higher. Analysts Loved Its Earnings, but See Some Red Flags","Apple Stock Is Still Flying Higher... Analysts Loved Its Earnings, but See Some Red Flags... ",English,0.32803467,0.564999998,positive,"Jan. 29, 2020 at 1:02 p.m. ET"
2181,PROCESSED,Apple stock price target raised to $350 from $330 at CFRA,Apple stock price target raised to $350 from $330 at CFRA... ,English,0.18650693,0,neutral,"Jan. 29, 2020 at 12:40 p.m. ET"
2182,PROCESSED,Analysts divided on how much further Apple shares can climb after ‘blowout results’,Analysts divided on how much further Apple shares can climb after ‘blowout results’... ,English,0.37653783,-0.479999989,negative,"Jan. 29, 2020 at 12:20 p.m. ET"
2183,PROCESSED,The Dow's earnings reporters are keeping the Dow in positive territory,The Dow's earnings reporters are keeping the Dow in positive territory... ,English,0.14069289,0,neutral,"Jan. 29, 2020 at 10:03 a.m. ET"
2184,PROCESSED,"Dow's 136-point climb led by gains in Dow Inc., Boeing stocks","Dow's 136-point climb led by gains in Dow Inc., Boeing stocks... ",English,0.111078784,0,neutral,"Jan. 29, 2020 at 9:45 a.m. ET"
2185,PROCESSED,Losses for oil companies and Diageo weigh on FTSE 100,Losses for oil companies and Diageo weigh on FTSE 100... ,English,0.14295423,-0.623000026,negative,"Jan. 29, 2020 at 8:53 a.m. ET"
2186,PROCESSED,Apple stock price target raised to $350 from $300 at J.P. Morgan,Apple stock price target raised to $350 from $300 at J.P. Morgan... ,English,0.18612808,0,neutral,"Jan. 29, 2020 at 8:29 a.m. ET"
2187,PROCESSED,Apple stock price target raised to $305 from $290 at Deutsche Bank,Apple stock price target raised to $305 from $290 at Deutsche Bank... ,English,0.18315187,0,neutral,"Jan. 29, 2020 at 8:13 a.m. ET"
2188,PROCESSED,"L Brands Stock Is Soaring, GE Is Gaining, and the Dow Is Ignoring Coronavirus Once Again","L Brands Stock Is Soaring, GE Is Gaining, and the Dow Is Ignoring Coronavirus Once Again... ",English,0.15571646,0.066666588,neutral,"Jan. 29, 2020 at 7:50 a.m. ET"
2189,PROCESSED,Apple Earnings Crush Expectations. What a Difference a Year Makes.,Apple Earnings Crush Expectations... What a Difference a Year Makes... ,English,0.10367613,0,neutral,"Jan. 28, 2020 at 5:16 p.m. ET"
2190,PROCESSED,"Apple earnings and sales surge to record, sending stock toward new highs","Apple earnings and sales surge to record, sending stock toward new highs... ",English,0.16832317,0,neutral,"Jan. 29, 2020 at 7:09 a.m. ET"
2191,PROCESSED,Apple’s iPhone didn’t need 5G for a mind-boggling rebound,Apple’s iPhone didn’t need 5G for a mind-boggling rebound... ,English,0.10438933,-0.600000024,negative,"Jan. 29, 2020 at 6:58 a.m. ET"
2192,PROCESSED,Apple holiday earnings hit record highs on strong iPhone sales: Live blog recap,Apple holiday earnings hit record highs on strong iPhone sales: Live blog recap... ,English,0.18156564,0,neutral,"Jan. 28, 2020 at 6:34 p.m. ET"
2193,PROCESSED,The Dow Rose 187 Points Because the Coronavirus Contagion Will Eventually End,The Dow Rose 187 Points Because the Coronavirus Contagion Will Eventually End... ,English,0.19281735,-0.613000035,negative,"Jan. 28, 2020 at 5:44 p.m. ET"
2194,PROCESSED,Dow closes higher to snap 5-day losing streak after worst single session loss since October,Dow closes higher to snap 5-day losing streak after worst single session loss since October... ,English,0.2252532,-0.596666634,negative,"Jan. 28, 2020 at 4:58 p.m. ET"
2195,PROCESSED,"Apple stock gains 1.6% after earnings, revenue beat","Apple stock gains 1.6% after earnings, revenue beat... ",English,0.86984295,0,neutral,"Jan. 28, 2020 at 4:31 p.m. ET"
2196,PROCESSED,Apple Q1 revenue $91.8 bln vs. $88.48 bln consensus,Apple Q1 revenue $91.8 bln vs. $88.48 bln consensus... ,English,0.53033745,0,neutral,"Jan. 28, 2020 at 4:30 p.m. ET"
2197,PROCESSED,Apple EPS $4.99 vs. $4.54 consensus,Apple EPS $4.99 vs. $4.54 consensus... ,English,0.45693144,0,neutral,"Jan. 28, 2020 at 4:30 p.m. ET"
2198,PROCESSED,"Coronavirus is driving sales of face masks, a game called Plague, and an ‘I Survived Coronavirus 2020’ T-shirt","Coronavirus is driving sales of face masks, a game called Plague, and an ‘I Survived Coronavirus 2020’ T-shirt... ",English,0.1119764,0,neutral,"Jan. 28, 2020 at 11:17 a.m. ET"
2199,PROCESSED,"The Potential Impact of Coronavirus on Apple’s Supply Chain Is Limited, Analysts Say","The Potential Impact of Coronavirus on Apple’s Supply Chain Is Limited, Analysts Say... ",English,0.15003322,0.410402,positive,"Jan. 28, 2020 at 11:14 a.m. ET"
2200,PROCESSED,Bad shopping habits you’re going to have to break,Bad shopping habits you’re going to have to break... ,English,0.17959878,-0.600000024,negative,"Jan. 28, 2020 at 10:48 a.m. ET"
2201,PROCESSED,"Intel, JPMorgan Chase share gains contribute to Dow's 231-point climb","Intel, JPMorgan Chase share gains contribute to Dow's 231-point climb... ",English,0.14243439,0.49000001,positive,"Jan. 28, 2020 at 10:45 a.m. ET"
2202,PROCESSED,Facebook earnings preview: Ready for another strong quarter,Facebook earnings preview: Ready for another strong quarter... ,English,0.15836139,0.765374005,positive,"Jan. 28, 2020 at 10:35 a.m. ET"
2203,PROCESSED,Which tech stock is best? Here’s how the ‘big five’ companies stack up as they report earnings,Which tech stock is best?... Here’s how the ‘big five’ companies stack up as they report earnings... ,English,0.21592906,0,neutral,"Jan. 28, 2020 at 10:19 a.m. ET"
2204,PROCESSED,How Kobe Bryant pulled off the tricky pivot from sports to business — ‘I can’t think of another athlete who had a better transition’,How Kobe Bryant pulled off the tricky pivot from sports to business — ‘I can’t think of another athlete who had a better transition’... ,English,0.13726844,0.050000004,neutral,"Jan. 28, 2020 at 9:48 a.m. ET"
2205,PROCESSED,"Apple Inc., Microsoft share gains contribute to Dow's 81-point jump","Apple Inc., Microsoft share gains contribute to Dow's 81-point jump... ",English,0.14829437,0.49000001,positive,"Jan. 28, 2020 at 9:45 a.m. ET"
2206,PROCESSED,Watch these stocks and ETFs to gauge the impact of the coronavirus on markets,Watch these stocks and ETFs to gauge the impact of the coronavirus on markets... ,English,0.15377043,0,neutral,"Jan. 28, 2020 at 9:18 a.m. ET"
2207,PROCESSED,Apple suppliers caution coronavirus could impact planned production hike: report,Apple suppliers caution coronavirus could impact planned production hike: report... ,English,0.8247717,0,neutral,"Jan. 28, 2020 at 8:35 a.m. ET"
2208,PROCESSED,"Apple earnings: A year after holiday misfire, Apple is worth twice as much","Apple earnings: A year after holiday misfire, Apple is worth twice as much... ",English,0.12793514,-0.52700007,negative,"Jan. 28, 2020 at 7:33 a.m. ET"
2209,PROCESSED,Apple Reports Earnings Today. Here’s What To Expect.,Apple Reports Earnings Today... Here’s What To Expect... ,English,0.19144225,0,neutral,"Jan. 24, 2020 at 3:23 p.m. ET"
2210,PROCESSED,"Apple and AMD to take earnings stage amid coronavirus fears, stocks’ sudden swoon","Apple and AMD to take earnings stage amid coronavirus fears, stocks’ sudden swoon... ",English,0.15470463,-0.49000001,negative,"Jan. 28, 2020 at 6:51 a.m. ET"
2211,PROCESSED,"TikTok is the anti-Instagram, and companies are trying to copy it","TikTok is the anti-Instagram, and companies are trying to copy it... ",English,0.16125636,0,neutral,"Jan. 28, 2020 at 5:45 a.m. ET"
2212,PROCESSED,"AMD Is Up 8% This Year, and Two More Numbers to Know","AMD Is Up 8% This Year, and Two More Numbers to Know... ",English,0.18074326,0,neutral,"Jan. 28, 2020 at 5:03 a.m. ET"
2213,PROCESSED,"CDC officials say coronavirus is similar to SARS, no new U.S. cases reported","CDC officials say coronavirus is similar to SARS, no new U.S. cases reported... ",English,0.13889202,0,neutral,"Jan. 27, 2020 at 2:21 p.m. ET"
2214,PROCESSED,These U.S. stocks are down the most as the coronavirus spreads,These U.S. stocks are down the most as the coronavirus spreads... ,English,0.1863985,0,neutral,"Jan. 27, 2020 at 2:09 p.m. ET"
2215,PROCESSED,Expectations Keep Rising For Apple’s Earnings on Tuesday. So Do The Risks.,Expectations Keep Rising For Apple’s Earnings on Tuesday... So Do The Risks... ,English,0.17431286,-0.600000024,negative,"Jan. 27, 2020 at 11:45 a.m. ET"
2216,PROCESSED,"Coronavirus Isn’t the Stock Market’s Biggest Problem This Week, Strategist Warns","Coronavirus Isn’t the Stock Market’s Biggest Problem This Week, Strategist Warns... ",English,0.1971342,-0.461549938,negative,"Jan. 27, 2020 at 12:01 p.m. ET"
2217,PROCESSED,Apple’s Earnings Could Cause Its Stock to Fall. How to Protect Its Gains With Options.,Apple’s Earnings Could Cause Its Stock to Fall... How to Protect Its Gains With Options... ,English,0.2242481,0,neutral,"Jan. 27, 2020 at 11:24 a.m. ET"
2218,PROCESSED,Mastercard Reports Earnings Wednesday. Here’s What To Expect.,Mastercard Reports Earnings Wednesday... Here’s What To Expect... ,English,0.17332757,0,neutral,"Jan. 27, 2020 at 11:03 a.m. ET"
2219,PROCESSED,Your 6-point plan to navigating a choppy stock market,Your 6-point plan to navigating a choppy stock market... ,English,0.10682478,0,neutral,"Jan. 27, 2020 at 10:47 a.m. ET"
2220,PROCESSED,"Coronavirus Fears Are Hitting the Dow Hard. Travel Stocks Like Delta, Chip Makers, Are Plunging.","Coronavirus Fears Are Hitting the Dow Hard... Travel Stocks Like Delta, Chip Makers, Are Plunging... ",English,0.1878988,-0.49000001,negative,"Jan. 27, 2020 at 7:45 a.m. ET"
2221,PROCESSED,"Dow down 414 points on losses for American Express, UnitedHealth stocks","Dow down 414 points on losses for American Express, UnitedHealth stocks... ",English,0.15001078,-0.600000024,negative,"Jan. 27, 2020 at 9:45 a.m. ET"
2222,PROCESSED,Apple stock price target raised to $300 from $296 at J.P. Morgan,Apple stock price target raised to $300 from $296 at J.P. Morgan... ,English,0.18612808,0,neutral,"Jan. 27, 2020 at 8:24 a.m. ET"
2223,PROCESSED,"This money manager says growth stocks are still your best play, and he has the math to back it up","This money manager says growth stocks are still your best play, and he has the math to back it up... ",English,0.19163504,0.735000014,positive,"Jan. 27, 2020 at 8:07 a.m. ET"
2224,PROCESSED,"Apple's price target raised at Deutsche Bank, but it implies a 9% decline","Apple's price target raised at Deutsche Bank, but it implies a 9% decline... ",English,0.13214676,0,neutral,"Jan. 27, 2020 at 7:50 a.m. ET"
2225,PROCESSED,Apple stock price target raised to $290 from $280 at Deutsche Bank,Apple stock price target raised to $290 from $280 at Deutsche Bank... ,English,0.18315187,0,neutral,"Jan. 27, 2020 at 7:33 a.m. ET"
2226,PROCESSED,"All 30 Dow stocks are falling, with Apple and Boeing the biggest drags","All 30 Dow stocks are falling, with Apple and Boeing the biggest drags... ",English,0.17685972,0,neutral,"Jan. 27, 2020 at 6:48 a.m. ET"
